Elapsed Time (s),IMU Heading (deg from N),Latitude (+/- = North/South),Longitude (+/- = East/West),GPS Heading (deg from N),Speed (m/s),Current Waypoint Number,Current Waypoint Latitude (+/- = North/South),Current Waypoint Longitude (+/- = East/West),Distance to Waypoint (m),Bearing to Waypoint (deg),Needed Course Correction (deg),"Turn Direction (-1 Left, 0 Straight, 1 Right)",Control Action from PID
14.619988918304443,314.38457028341656,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,40.842521531547561,1,100.0
14.724495887756348,315.52778652020521,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,39.699305294758915,1,100.0
14.820823907852173,317.50490891739145,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,37.722182897572679,1,95.781235101936375
14.922392845153809,318.90854429445943,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,36.318547520504694,1,92.275778514018455
15.023526906967163,321.7373944462322,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,33.489697368731925,1,85.207002104323408
15.127180814743042,323.3089381838829,29.734819412231445,-91.2060775756836,nan,0.0,0,29.736170560000001,-91.206207500000005,150.81091810850785,355.22709181496413,31.918153631081225,1,81.281334575559768
15.223989963531494,325.12778798403008,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,30.403524019385088,1,77.497800898721366
15.378284931182861,327.94516575871529,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,27.586146244699876,1,70.457115076632803
15.482370853424072,329.36853901761697,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,26.162772985798199,1,66.901298206677197
15.579693794250488,331.72255178056236,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,23.808760222852811,1,61.018647175336007
15.68454384803772,333.58896936459433,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,21.942342638820833,1,56.354797449519943
15.779729843139648,335.41717684437305,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,20.114135159042121,1,51.786290163589065
15.881166934967041,336.36076832163519,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,19.170543681779975,1,49.429228524801879
15.983557939529419,338.58231540523491,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,16.948996598180258,1,43.877055715462404
16.086328983306885,340.43855581576383,29.734811782836914,-91.20608520507812,nan,0.0,0,29.736170560000001,-91.206207500000005,151.59743902298544,355.53131200341517,15.092756187651332,1,39.237963964758855
16.183076858520508,341.98965950816995,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,13.848512947019117,1,36.128740714473018
16.335766792297363,344.7448812969422,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,11.093291158246871,1,29.24179557165823
16.439807891845703,345.72640145455898,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,10.111771000630085,1,26.789006354716328
16.536244869232178,346.56035170455709,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,9.2778207506319745,1,24.705058511796114
16.637991905212402,347.94778101312966,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,7.8903914420594106,1,21.23727427950891
16.73978590965271,349.7833657199738,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,6.0548067352152657,1,16.648917993072072
16.842248916625977,350.63654875425516,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,5.2016237009339079,1,14.51648056973877
16.93870496749878,351.92439007532084,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,3.9137823798682234,1,11.297268645312545
17.04053282737732,352.73675525941542,29.73480224609375,-91.20609283447266,232.48450283619479,0.93584178969532605,0,29.736170560000001,-91.206207500000005,152.59972667255673,355.83817245518907,3.1014171957736494,1,9.2666658267956876
17.194974899291992,354.35786568080817,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,2.0375653547017123,1,6.6072399806513147
17.295352935791016,355.09597187154526,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,1.2994591639646274,1,4.7621044497249985
17.400057792663574,356.01801967152949,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,0.37741136398039998,1,2.4570226909008284
17.495507955551147,355.63409130971849,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,0.76133972579140163,1,3.4169197294009113
17.59717583656311,356.85084213604574,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,-0.45541110053585498,-1,0.37499712247271644
17.699944019317627,358.08375562750365,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,-1.6883245919937622,-1,-2.7074554386312508
17.80171799659729,358.12630813800274,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,-1.7308771024928546,-1,-2.8140098025892311
17.89876079559326,358.52036422910317,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,-2.1249331935932787,-1,-3.7993625236596507
18.053080797195435,359.40407727444608,29.734800338745117,-91.20610809326172,nan,0.0,0,29.736170560000001,-91.206207500000005,152.71161765607616,356.39543103550989,-3.0086462389361941,-1,-6.0089460016408331
