Elapsed Time (s),QUATERNION 0,QUATERNION 1,QUATERNION 2,QUATERNION 3,Linear Accel X (m/s),Linear Accel Y (m/s),Linear Accel Z (m/s),Magnometer X,Magnometer Y,Magnometer Z,Roll (deg),Pitch (deg),Yaw (deg),IMU Heading (deg from N),Latitude (+/- = North/South),Longitude (+/- = East/West),GPS Heading (deg from N),Speed (m/s)
71.28566384315491,-0.204437037,0.13702988259999999,0.16462384719999998,-0.9551472928999999,0.25598079,0.071960265,-0.84008574,-0.087280336,-0.515137088,0.133667088,-22.192325999999998,11.217012299999999,153.6324192,99.616372329071794,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.39058089256287,-0.19382913819999997,0.1375334221,0.16499310949999998,-0.9561543719,0.080016885,0.09594702000000001,-0.903989385,-0.09307868,-0.514831912,0.127258392,-22.148380799999998,11.5026561,154.8189396,100.24804991979272,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.49128293991089,-0.1837247789,0.1390104713,0.16586591129999997,-0.9588734851999999,0.136047015,0.09191871,-0.9279761400000001,-0.10681159999999999,-0.511780152,0.123901456,-22.159367099999997,11.865203999999999,155.9725011,101.78875268401248,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.59217286109924,-0.17358685029999998,0.14021896609999998,0.166168035,-0.9605183809,0.11608857,0.052001820000000004,-0.93200445,-0.118103112,-0.502624872,0.11749276,-22.115421899999998,12.216765599999999,157.1150763,103.22306765270133,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.69311189651489,-0.16381818399999998,0.1411924758,0.1663023122,-0.9620625687,0.067931955,0.032043375,-1.003964715,-0.12359628,-0.514831912,0.127258392,-22.038517799999997,12.546354599999999,158.2246926,103.49958682497873,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.79526901245117,-0.15398237909999998,0.14273666359999998,0.1667387131,-0.9633717714,0.140075325,0.11206026,-1.055966535,-0.134887792,-0.514831912,0.123901456,-22.005558899999997,12.919888799999999,159.3123363,104.68169017447588,29.73626136779785,-91.20610809326172,68.046700717931117,2.0168169458501799
71.88418197631836,-0.14444869789999998,0.1439115891,0.16724225259999997,-0.9646138354999999,0.039916890000000003,0.071960265,-0.995908095,-0.145874128,-0.514831912,0.123901456,-21.9726,13.260464099999998,160.3780074,105.81971793355825,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
71.99674201011658,-0.1346464623,0.1444151286,0.1680143465,-0.9658223302999999,0.023986755000000002,0.084045195,-1.047909915,-0.154419056,-0.5175784959999999,0.12054452,-21.9506274,13.513148999999999,161.4876237,106.61242311707292,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.10099196434021,-0.1251463504,0.14515365319999998,0.16855145529999999,-0.9668965478999999,0.14392053,0.088073505,-1.012021335,-0.159912224,-0.5175784959999999,0.12054452,-21.8956959,13.7987928,162.5642811,107.16917533697631,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.245187997818,-0.1115172146,0.1465971331,0.1693906878,-0.9681721812999999,0.127990395,0.067931955,-0.8679177,-0.17395032,-0.5111698,0.11077888799999999,-21.851750699999997,14.2492311,164.1023631,108.79336278637584,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.3494279384613,-0.10272205799999999,0.14770492,0.16922284129999998,-0.9680379040999999,0.119933775,0.06005844,-0.951962895,-0.185241832,-0.5111698,0.10772712799999999,-21.752874,14.567833799999999,165.0691575,109.9199116629145,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.45144486427307,-0.0940947479,0.1485441525,0.16945782639999998,-0.9697163690999999,0.11206026,0.09191871,-1.064023155,-0.19348158399999998,-0.508423216,0.114135824,-21.653997299999997,14.842491299999999,166.05792449999998,110.83443355307065,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.55121493339539,-0.0853331606,0.14871199899999998,0.1699613659,-0.9704213244,-0.00402831,0.080016885,-1.07592498,-0.196228168,-0.5081180399999999,0.104370192,-21.577093199999997,15.051231,167.06866409999998,111.11587205876208,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.65319299697876,-0.0773100979,0.1494169543,0.1700620738,-0.9709584332,0.080016885,0.14392053,-1.04406471,-0.204773096,-0.501709344,0.097961496,-21.489202799999997,15.303915899999998,167.980527,112.20286884682383,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.75337100028992,-0.06958915889999999,0.15086043419999998,0.1700620738,-0.9713276954999999,0.13201870500000001,0.088073505,-0.955991205,-0.213012848,-0.508423216,0.11077888799999999,-21.4013124,15.6225186,168.83745839999997,112.73210421583076,29.73625946044922,-91.20608520507812,95.481938865179927,2.4380548275114098
72.85498595237732,-0.0621703436,0.1518339439,0.169524965,-0.9717640963999999,0.25195248,0.047973510000000004,-0.97997796,-0.22155777599999998,-0.502319696,0.10772712799999999,-21.2365179,15.8971761,169.6834035,113.80080134781491,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
72.95505881309509,-0.054852236199999994,0.15260603779999998,0.16898785619999998,-0.9722004972999999,0.06408675,0.06408675,-0.955991205,-0.22430436,-0.502319696,0.10772712799999999,-21.0717234,16.149860999999998,170.51836229999998,114.0625321963783,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.10755896568298,-0.0442107681,0.1527738843,0.16781293069999997,-0.9719990814999999,0.01208493,0.06005844,-1.003964715,-0.238342456,-0.49926793599999997,0.10772712799999999,-20.786079599999997,16.4355048,171.74882789999998,115.51905644591807,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.20795583724976,-0.037228353699999994,0.15327742379999998,0.16724225259999997,-0.9732075762999999,0.119933775,0.09191871,-0.943906275,-0.246582208,-0.496216176,0.104370192,-20.588326199999997,16.6112856,172.5837867,116.42392885281868,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.30901098251343,-0.030715909499999996,0.15408308699999998,0.1662016043,-0.9726033288999999,0.071960265,0.067931955,-0.995908095,-0.243835624,-0.493469592,0.10772712799999999,-20.390572799999997,16.863970499999997,173.3198688,116.29512512774374,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.4105589389801,-0.024304173199999998,0.15512373529999998,0.165160956,-0.9736775464999999,0.14794884,0.075988575,-0.960019515,-0.252380552,-0.48431431199999997,0.101013256,-20.148874199999998,17.094682799999998,174.0779235,117.52442594783281,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.51060199737549,-0.0180602834,0.15603010639999998,0.1636503375,-0.9739461008999999,0.088073505,0.071960265,-1.02392316,-0.255127136,-0.481262552,0.097961496,-19.8632304,17.3363814,174.81400559999997,117.92897870868092,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.61293387413025,-0.0121185173,0.15673506169999998,0.16210614969999998,-0.974181086,0.075988575,0.015930135,-0.947934585,-0.263672064,-0.481262552,0.097961496,-19.5885729,17.5451211,175.52811509999998,118.71726451050057,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.71370100975037,-0.0062103205,0.1576750021,0.1602262689,-0.9743825018,0.179992215,0.047973510000000004,-1.0839816,-0.271911816,-0.478515968,0.104370192,-19.2699702,17.7758334,176.2312383,119.606961873991,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.80245780944824,-0.0008056631999999999,0.1584806653,0.15868208109999998,-0.9745167789999999,0.028015065,0.032043375,-1.020077955,-0.27465839999999997,-0.478821144,0.11077888799999999,-18.984326399999997,17.9735868,176.87942999999999,119.83917584997187,29.736255645751953,-91.20606231689453,100.86531524346702,2.3388796376702405
73.96593499183655,0.0070831222999999995,0.15921918989999997,0.15636579939999998,-0.9747517641,0.05603013,0.06005844,-0.895932765,-0.283203328,-0.47302279999999997,0.11077888799999999,-18.577833299999998,18.2152854,177.82425179999998,120.90936526351288,29.736244201660156,-91.20604705810547,nan,0.0
74.06754899024963,0.012152086599999999,0.15968916009999998,0.15502302739999999,-0.9739796701999999,0.2160639,0.032043375,-0.99206289,-0.286255088,-0.46386752,0.10772712799999999,-18.347120999999998,18.347120999999998,178.4504709,121.6789538121817,29.736244201660156,-91.20604705810547,nan,0.0
74.16420578956604,0.0169860658,0.1602262689,0.15351240889999998,-0.9749196105999999,0.028015065,-0.032043375,-0.943906275,-0.291748256,-0.461120936,0.10772712799999999,-18.0504909,18.5229018,179.0327448,122.32127445212512,29.736244201660156,-91.20604705810547,nan,0.0
74.2672028541565,0.021182228299999998,0.1613340558,0.15190108249999998,-0.9740803780999999,0.26806572,0.039916890000000003,-0.999936405,-0.297241424,-0.45806917599999997,0.10772712799999999,-17.8087923,18.698682599999998,179.54910089999998,122.97956878003214,29.736244201660156,-91.20604705810547,nan,0.0
74.36835289001465,0.0254119601,0.1622739962,0.1509611421,-0.9747853334,0.09997533,0.036071685,-0.99206289,-0.2975466,-0.451965656,0.101013256,-17.600052599999998,18.9074223,-179.96658029999998,123.35846731128862,29.736244201660156,-91.20604705810547,nan,0.0
74.47003483772278,0.029305998899999998,0.1629453822,0.1502226175,-0.9746846254999999,0.11206026,0.023986755000000002,-0.97192134,-0.300293184,-0.451965656,0.104370192,-17.446244399999998,19.050244199999998,-179.5051557,123.60069654946193,29.736244201660156,-91.20604705810547,nan,0.0
74.56629180908203,0.0328307754,0.1634489217,0.14985335519999998,-0.9745503482999999,0.2160639,0.06408675,-1.016049645,-0.303039768,-0.452270832,0.11077888799999999,-17.325395099999998,19.171093499999998,-179.0876763,123.8236861725353,29.736244201660156,-91.20604705810547,nan,0.0
74.67163681983948,0.0362212747,0.1639860305,0.1495512315,-0.9743825018,0.11206026,0.036071685,-1.068051465,-0.303039768,-0.446167312,0.104370192,-17.2265184,19.291942799999998,-178.69216949999998,124.18460450292042,29.736244201660156,-91.20604705810547,nan,0.0
74.81175899505615,0.040383867899999995,0.16542951039999998,0.1488798455,-0.9740803780999999,0.14794884,-0.00402831,-1.0319797800000001,-0.308532936,-0.446472488,0.11077888799999999,-17.0727102,19.533641399999997,-178.2087723,124.64624897278827,29.736244201660156,-91.20604705810547,nan,0.0
74.92123079299927,0.042968703999999996,0.16680585169999998,0.1487791376,-0.9737446850999999,0.188048835,0.10400364000000001,-0.947934585,-0.317077864,-0.452270832,0.11077888799999999,-17.017778699999997,19.731394799999997,-177.9231285,125.03351444161933,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.02493381500244,0.045284985699999995,0.16717511399999999,0.14837630599999999,-0.9726033288999999,0.09594702000000001,0.019958445000000002,-0.912046005,-0.319824448,-0.449524248,0.11077888799999999,-16.940874599999997,19.8302715,-177.648471,125.43083092169059,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
